145,"Designed as a standard travel backpack, the Lowe Alpine AT Voyager 55+15 is a solid choice. Such products provide room for all the items you need throughout the day while keeping you organised. AT Voyager 55+15 Travel BackpackFor stowing your belongings, the main inner compartment and the front pocket provide a total of 55 litres space. The interior of the bag contains a valuables pocket. The outside is made of N420 and is water repellent. The list of features also encompasses detachable daypack, a raincover, a chest strap and a padded back. Priced in the upper mid range, the Lowe Alpine AT Voyager 55+15 is a solid option. Vans, Herschel and Burton are also manufacturers to consider when shopping for a daypack or travel backpack."
146,"The XBR Laptop Backpack 15.6"" (75215) is a standard laptop backpack and daypack by Samsonite. This particular product offers comfort wrapped up in a business look. This bag has a compartment that fits a laptop up to 15.6 inches. Samsonite XBR Laptop Backpack 15.6"" (75215): Main FeaturesThe rucksack offers a capacity of 22 litres, which is divided amongst a main inner compartment, a front pocket and a zip pocket. The interior of the bag contains a padded laptop compartment, a tablet compartment, a document sleeve, a mobile phone pocket, a credit card compartment, an inside pocket, a mesh pocket and an inside zip compartment. The bag measures 47 cm (H) x 33.5 cm (W) x 24.5 cm (D) and weighs 1.4 kg when empty, making it suitable as cabin luggage (IATA-Norm). The outside is crafted from polyester and polyurethane and is water repellent. Additonal features include a trolley attachment, a water bottle pocket, a key holder and a pen holder. As far as pricing is concerned, the Samsonite XBR Laptop Backpack 15.6"" (75215) falls into the high-end market bracket as do the majority of the brand's products. Vans, Herschel and Burton are also manufacturers to consider when shopping for a daypack or travel backpack."
147,"Designed as a high quality children’s daypack, the Mammut First Zip 8 has a lot to offer. Such products are often available in fun colours and patterns that appeal to kids as well as being smaller and thus more ergonomic for them. This bag is intended for children 4 years and older. First Zip 8 Children’s DaypackThe backpack offers a capacity of 8 litres, which is divided amongst a main inner compartment, a front pocket and mesh side pockets. The bag measures 31 cm (H) x 23 cm (W) x 22 cm (D) and weighs 0.28 kg when empty, making it suitable as cabin luggage (IATA-Norm). Comfort is ensured by the ergonomic shoulder straps as well as the Contact. The outside is crafted from 300 D Ballshadow Polyester and is water repellent. The removable accessory bag, reflective elements, address label, chest strap and padded back provide extra convenience. The Mammut First Zip 8 is priced in the upper mid range, as are most of the brand's products. Besides Mammut, other top brands of kids' backpacks include Deuter, Eastpak and Jack Wolfskin."
148,"The Forvert Laptop Louis is a typical laptop backpack and daypack equipped with much of the brand's latest technology. Daypacks ensure a comfortable fit while keeping your valuables safe from the elements. Forvert Laptop Louis: Main FeaturesThe backpack offers a capacity of 25 litres, which is divided amongst a main inner compartment, a front pocket and mesh side pockets. The inner compartment includes a laptop pocket and a glasses pocket. The bag weighs 1.2 kg when empty and is suitable as cabin luggage (IATA-Norm). Comfort is ensured by the ergonomic shoulder straps. The outside is crafted from polyester and is water repellent. Additonal features include a key holder, reflective elements, an organiser, a chest strap, a hip strap and a padded back. The mid range price of the Forvert Laptop Louis makes this laptop backpack a good deal. Vans, Herschel and Burton are also names to consider when looking for a daypack or travel backpack."
149,"The Verbatim Paris Backpack Roller 17"" Black (49852) is a typical laptop backpack and trolley backpack equipped with much of the company's latest technology. Such rucksacks are an excellent option when on train or plane as they include wheels, enabling you to comfortably pull them. The model featured here is suitable for a 17 inch laptop or smaller. Verbatim Paris Backpack Roller 17"" Black (49852): Main FeaturesThe rucksack offers a capacity of 36 litres. The Paris Backpack Roller 17"" Black (49852) carries a mid-range price tag, as do most of Verbatim's products. In addition to Verbatim, Osprey is well known for its trolley backpacks."
150,"Modern daypacks, like the Highlander Dublin 15, are loaded with features. Such products are great for an on-the-go lifestyle. Dublin 15 DaypackFor stowing your belongings, the main inner compartment provides a total of 20 litres space. The bag measures 43 cm (H) x 25 cm (W) x 21 cm (D) and weighs 0.35 kg when empty, making it suitable as cabin luggage (IATA-Norm). The outside is made of XTP 600 and is water repellent. Extra convenience is provided by a padded back. The Highlander Dublin 15 is priced at the low end, as are the majority of the brand's products. Dakine, Deuter and Eastpak are also producers to consider when looking for a daypack or travel backpack."
151,"Quality alpine backpacks, like The North Face Phantom 38, are very convenient. It helps you carry all your equipment comfortably and securely while you're enjoying the great outdoors. The bag can also accommodate further items thanks to its ski attachment, ice axe holder, gear attachment points and rope fixing straps. Phantom 38 Alpine BackpackComfort is ensured by the padded hip belt. The reflective elements, chest strap, hip strap, hydration compatibility and emergency whistle provide extra convenience. The price of the The North Face Phantom 38 makes this alpine backpack a good deal. If you're looking for an outdoor backpack, you may also be interested in the selection offered by the brands Jack Wolfskin, Lowe Alpine, Patagonia and Salewa."
152,"Designed as a standard laptop backpack and daypack, the Douchebags The Base 15L is a solid choice. Daypacks ensure a comfortable fit while keeping your keys, phone and lunch snug. The Base 15L DaypackThe rucksack offers a capacity of 15 litres. The bag weighs 1.1 kg when empty. The price of the Douchebags The Base 15L is worth the investment in this laptop backpack. Vans, Herschel and Burton are also producers to consider when shopping for a daypack or travel backpack."
153,"Modern daypacks, like the Deuter Gogo, are kitted out with many features. Modern stylish daypacks will keep you organised and looking great. Gogo DaypackFor stowing your belongings, the main inner compartment, the front pocket and the mesh side pockets provide a total of 25 litres space. Inside the pack, you'll find a wet clothes pocket, a document sleeve, a valuables pocket and an inside pocket. The bag measures 46 cm (H) x 30 cm (W) x 21 cm (D) and weighs 0.59 kg when empty, making it suitable as cabin luggage (IATA-Norm). Comfort is ensured by the padded shoulder strap. The outside is made of Deuter-Super-Polytex, Deuter-Microrip-Nylon and 330 D Pocket Rip and is water repellent. The list of features also encompasses a key holder, reflective elements, an organiser, a padded back and a chest strap. As far as pricing is concerned, the Deuter Gogo falls into the high-end market bracket as do the majority of the brand's products. Vans, Herschel and Burton are also names to consider when shopping for a daypack or travel backpack."
154,"The New Forces 44 is a standard alpine backpack by Highlander. It helps you carry everything you need comfortably and securely while you're exploring the great outdoors. New Forces 44 Alpine BackpackThe backpack offers a capacity of 44 litres. The outside is made of 900 D XTP and is water repellent. The list of features also encompasses a chest strap and a hip strap. Priced at the low end, the Highlander New Forces 44 is a solid option. If you're looking for an outdoor backpack, you may also be interested in the selection offered by the brands Jack Wolfskin, Lowe Alpine, Patagonia and Salewa."
155,"Quality hiking backpacks, like the Berghaus Freeflow 35 Women Deep Green, are very convenient. Bring all your equipment with you without straining your back, so you can relax and enjoy a stress-free adventure. The bag can also accommodate additional items thanks to its walking pole holder. Berghaus Freeflow 35 Women Deep Green: Main FeaturesThe rucksack offers a capacity of 35 litres. The bag weighs 1.31 kg when empty. Comfort is ensured by the ergonomic shoulder straps. Extra convenience is provided by hydration compatibility, a chest strap and a back ventilation system. As far as pricing is concerned, the Berghaus Freeflow 35 Women Deep Green falls into the mid-range market bracket as do the majority of the brand's products. If you're looking for an outdoor backpack, you may also be interested in the selection offered by the brands Osprey, Mammut, Orotvox and The North Face."
156,"The Womens Kettle Pack is a standard laptop backpack and daypack by Burton. This particular product offers comfort wrapped up in a casual look. Burton Womens Kettle Pack: Main FeaturesFor stowing your belongings, the main inner compartment and the front pocket provide a total of 20 litres space. The inner compartment includes a padded laptop compartment. The bag weighs 0.5 kg when empty and is suitable as cabin luggage (IATA-Norm). The outside is made of polyester and is water repellent. The list of features also encompasses a chest strap and a padded back. As far as pricing is concerned, the Burton Womens Kettle Pack falls into the mid-range market bracket as do the majority of the brand's products. Dakine, Deuter and Eastpak are also producers to consider when shopping for a daypack or travel backpack."
157,"Quality travel backpacks, like the Lowe Alpine Kulu ND 50:60, are very convenient. Such products carry everything you need for the day and help you keep organised. Kulu ND 50:60 Travel BackpackThe rucksack offers a capacity of 50 litres, which is divided amongst a main inner compartment, a side pocket, a base compartment and a lid pocket. The inner compartment includes an inside zip compartment. The bag weighs 1.75 kg when empty. Additonal features include a chest strap, a hip strap, a raincover, an emergency whistle, hydration compatibility and a padded back. The upper mid-range price of the Lowe Alpine Kulu ND 50:60 is worth the investment in this travel backpack. Vans, Herschel and Burton are also brands to consider when shopping for a daypack or travel backpack."
158,"Created as a standard hiking backpack, the Marmot Kompressor Star has a lot to offer. Bring all your gear with you without straining your back, so you can relax and enjoy a stress-free adventure. Kompressor Star Hiking BackpackThe outside is crafted from 210 D Double Ripstop Nylon. The price of the Marmot Kompressor Star is worth the investment in this hiking backpack. If you're looking for an outdoor backpack, you may also be interested in the selection offered by the brands Jack Wolfskin, Lowe Alpine, Patagonia and Salewa."
159,"The VAUDE Asymmetric 52+8 is a typical trekking rucksack equipped with much of the brand's latest technology. It helps you carry all your gear comfortably and securely while you're hiking through mountains or woods. The bag can also accommodate additional gear thanks to its walking pole holder and ice axe holder. Asymmetric 52+8 Trekking RucksackFor stowing your belongings, the main inner compartment, the base compartment, the lid pocket and the mesh side pockets provide a total of 52 litres space. Inside the pack, you'll find an inside zip compartment and a map pocket. Comfort is ensured by the padded shoulder strap as well as the Tergolight. The outside is crafted from 600 D Polyurethane and is water repellent. The chest strap, hip strap, padded back, hydration compatibility and emergency whistle provide extra convenience. The Asymmetric 52+8 carries a high end price tag, as do most of VAUDE's products. If you're looking for an outdoor backpack, you may also be interested in the selection offered by the brands Osprey, Mammut, Orotvox and The North Face."
160,"The Wenger Cobalt is a high quality laptop backpack and daypack equipped with much of the company's latest technology. Such products provide room for all the items you need during the day while keeping you organised. The laptop compartment fits devices up to 15.4 inches. Cobalt Laptop BackpackThe interior of the bag contains a laptop pocket. The bag measures 48.3 cm (H) x 35.6 cm (W) x 22.9 cm (D) and weighs 1.15 kg when empty, making it suitable as cabin luggage (IATA-Norm). Other features include an organiser and a padded back. Priced in the upper mid range, the Wenger Cobalt is a solid option. Vans, Herschel and Burton are also brands to consider when shopping for a daypack or travel backpack."
161,"Modern laptop backpacks and daypacks, like the Targus Drifter Backpack 16"", are loaded with features. This particular product offers comfort wrapped up in a business look. This model has a compartment that fits a laptop up to 16 inches. Drifter Backpack 16"" Laptop BackpackFor stowing your belongings, the main inner compartment provides a total of 32 litres space. The bag weighs 1.3 kg when empty and is suitable as cabin luggage (IATA-Norm). The outside is made of polyester and is water repellent. The water bottle pocket and padded back provide extra convenience. The mid range price of the Targus Drifter Backpack 16"" makes this laptop backpack a good deal. Vans, Herschel and Burton are also names to consider when looking for a daypack or travel backpack."
162,"The Dakine Wonder 15L is a typical daypack equipped with much of the manufacturer's latest technology. Such products are perfect for an on-the-go lifestyle. Wonder 15L DaypackFor stowing your belongings, the main inner compartment and the mesh side pockets provide a total of 15 litres space. The interior of the bag contains a glasses pocket. The bag measures 46 cm (H) x 30 cm (W) x 15 cm (D) and weighs 0.5 kg when empty, making it suitable as cabin luggage (IATA-Norm). Comfort is ensured by the padded shoulder strap. The outside is crafted from 600 D Polyester and is water repellent. Extra convenience is provided by a hip strap, a water bottle pocket and a padded back. The mid range price of the Dakine Wonder 15L makes this daypack a good deal. Vans, Herschel and Burton are also names to consider when looking for a daypack or travel backpack."
163,"The Bree Toulouse 8 is a typical daypack equipped with much of the manufacturer's latest technology. Such products carry everything you need during the day while keeping you organised. Toulouse 8 DaypackThe interior of the bag contains an inside zip compartment, a mobile phone pocket and an inside pocket. The bag measures 33 cm (H) x 28 cm (W) x 16 cm (D) and weighs 0.8 kg when empty, making it suitable as cabin luggage (IATA-Norm). The outside is made of Cowskin. The key holder and pen holder provide extra convenience. As far as pricing is concerned, the Bree Toulouse 8 falls into the mid-range market bracket as do the majority of the brand's products. Vans, Herschel and Burton are also names to consider when shopping for a daypack or travel backpack."
164,"Designed as a standard hiking backpack, the Berghaus Remote 35 has a lot to offer. Bring everything you need with you without straining your back, so you can relax and enjoy nature. Berghaus Remote 35: Main FeaturesThe rucksack offers a capacity of 35 litres. The outside is crafted from polyester and Polyamide. The Berghaus Remote 35 is priced in the mid-range, as are the majority of the brand's products. If you're looking for an outdoor backpack, you may also be interested in the selection offered by the brands Osprey, Mammut, Orotvox and The North Face."
165,"The Herschel Town Backpack XS is a typical daypack equipped with much of the company's latest technology. Daypacks ensure a comfortable fit while keeping your valuables safe. Town Backpack XS DaypackFor stowing your belongings, the main inner compartment and the front pocket provide a total of 9 litres space. The bag measures 33 cm (H) x 24.5 cm (W) x 11 cm (D), making it suitable as cabin luggage (IATA-Norm). The outside is made of polyester and is water repellent. The upper mid-range price of the Herschel Town Backpack XS is worth the investment in this daypack. Dakine, Deuter and Eastpak are also brands to consider when shopping for a daypack or travel backpack."
166,"The Adidas 3-Stripes Power Backpack M Collegiate Navy/White/Collegiate Navy (DM7680) is a typical daypack equipped with much of the manufacturer's latest technology. Such products are ideal for people on the go. 3-Stripes Power Backpack M Collegiate Navy/White/Collegiate Navy (DM7680) DaypackAs far as pricing is concerned, the Adidas 3-Stripes Power Backpack M Collegiate Navy/White/Collegiate Navy (DM7680) falls into the mid-range market bracket as do the majority of the brand's products. Vans, Herschel and Burton are also names to consider when looking for a daypack or travel backpack."
167,"The Kelty Redcloud 90 L is a typical trekking rucksack equipped with much of the manufacturer's latest technology. It helps you carry all your gear comfortably and securely while you're exploring new terrain. The bag can also accommodate further equipment thanks to its ice axe holder. Kelty Redcloud 90 L: Main FeaturesThe rucksack offers a capacity of 90 litres, which is divided amongst a main inner compartment, a front pocket, a side pocket, a lid pocket and a base compartment. The bag weighs 2.5 kg when empty. Comfort is ensured by the ergonomic shoulder straps. The outside is crafted from 420 D Polyester and 450 D Polyester and is water repellent. The hydration compatibility, chest strap, hip strap and water bottle pocket provide extra convenience. Priced in the mid range, the Kelty Redcloud 90 L is a solid option. If you're looking for an outdoor backpack, you may also be interested in the selection offered by the brands Jack Wolfskin, Lowe Alpine, Patagonia and Salewa."
168,"The Tatonka Superlight Daypack Black is a typical daypack equipped with much of the company's latest technology. Daypacks ensure a comfortable fit while keeping your keys, phone and lunch secure. Superlight Daypack Black DaypackFor stowing your belongings, the main inner compartment and the zip pocket provide a total of 18 litres space. The bag weighs 0.19 kg when empty and is suitable as cabin luggage (IATA-Norm). The outside is made of 190 T Nylon and 420 HD Nylon and is water repellent. Extra convenience is provided by a key holder. The Superlight Daypack Black carries a mid-range price tag, as do most of Tatonka's products. Vans, Herschel and Burton are also names to consider when looking for a daypack or travel backpack."
169,"Created as a high quality laptop backpack and daypack, the VAUDE Omnis 26 is a model to short list. This particular product offers comfort wrapped up in a sporty look. The laptop compartment fits devices up to 15.6 inches. VAUDE Omnis 26: Main FeaturesThe backpack offers a capacity of 26 litres, which is divided amongst a main inner compartment, a side pocket and a zip pocket. The interior of the bag contains a padded laptop compartment, an inside zip compartment, an inside pocket, a mobile phone pocket and a mesh pocket. The bag measures 47 cm (H) x 29 cm (W) x 26 cm (D) and weighs 0.72 kg when empty, making it suitable as cabin luggage (IATA-Norm). Comfort is ensured by the ergonomic shoulder straps. The outside is made of 210 D HT Maxi Ripstop Polyurethane and 600 D Polyurethane and is water repellent. Extra convenience is provided by a chest strap, a hip strap, a water bottle pocket, an organiser, a pen holder, a padded back and a key holder. The high end price of the VAUDE Omnis 26 is worth the investment in this laptop backpack. Vans, Herschel and Burton are also brands to consider when shopping for a daypack or travel backpack."
170,"The Women's Banchee 50 is a standard trekking rucksack by The North Face. Bring everything you need with you without straining your back, so you can relax and enjoy nature. The bag can also accommodate additional items thanks to its walking pole holder. The North Face Women's Banchee 50: Main FeaturesThe backpack offers a capacity of 50 litres, which is divided amongst a main inner compartment, a lid pocket and a front pocket. Comfort is ensured by the padded shoulder strap as well as the Opti-Fit. The outside is made of 210 D Ripstop Nylon and is water repellent. Other features include hydration compatibility, a chest strap and a padded back. The The North Face Women's Banchee 50 is priced at the high end, as are most of the brand's products. If you're looking for an outdoor backpack, you may also be interested in the selection offered by the brands Jack Wolfskin, Lowe Alpine, Patagonia and Salewa."
171,"Designed as a standard laptop backpack and daypack, the Wenger CityRock Backpack Navy is a solid choice. Such products are ideal for an on-the-go lifestyle. The laptop compartment fits devices up to 15.6 inches. Wenger CityRock Backpack Navy: Main FeaturesFor stowing your belongings, the main inner compartment provides a total of 21 litres space. The interior of the bag contains a laptop pocket and a tablet compartment. The bag measures 41 cm (H) x 31 cm (W) x 23 cm (D) and weighs 0.98 kg when empty, making it suitable as cabin luggage (IATA-Norm). The organiser and trolley attachment provide extra convenience. Priced in the upper mid range, the Wenger CityRock Backpack Navy is a solid option. Vans, Herschel and Burton are also names to consider when shopping for a daypack or travel backpack."
172,"The Ferrino La Cruz 22 Grey is a typical laptop backpack and daypack equipped with much of the brand's latest technology. Such products provide room for all the items you need for the day and help you keep organised. This particular option includes a compartment that will hold an up to 15.6 inch laptop. Ferrino La Cruz 22 Grey: Main FeaturesThe backpack offers a capacity of 22 litres, which is divided amongst a main inner compartment and a front pocket. The inner compartment includes a padded laptop compartment and a tablet compartment. The back ventilation system provides extra convenience. Priced in the mid range, the Ferrino La Cruz 22 Grey is a solid option. Dakine, Deuter and Eastpak are also producers to consider when looking for a daypack or travel backpack."
173,"Designed as a high quality hiking backpack, the Osprey Eja 48 is a solid choice. Bring all your gear with you without straining your back, so you can relax and enjoy nature. The bag can also accommodate further equipment thanks to its walking pole holder. Osprey Eja 48: Main FeaturesComfort is ensured by the compression straps as well as the AirSpeed. The outside is crafted from 210 D HT Nylon and is water repellent. The list of features also encompasses an emergency whistle, hydration compatibility, a chest strap, a hip strap and a back ventilation system. The Osprey Eja 48 is priced in the upper mid range, as are many of the brand's products. If you're looking for an outdoor backpack, you may also be interested in the selection offered by the brands Jack Wolfskin, Lowe Alpine, Patagonia and Salewa."
174,"The Quantum 70+10 Black/Silver is a high quality travel backpack by Deuter. Daypacks ensure a comfortable fit while keeping your valuables safe from the elements. Quantum 70+10 Black/Silver Travel BackpackFor stowing your belongings, the main inner compartment, the side pocket, the lid pocket and the base compartment provide a total of 70 litres space. The inner compartment includes a wet clothes pocket and a valuables pocket. The bag weighs 2.98 kg when empty. Comfort is ensured by the ergonomic shoulder straps as well as the Contact System. Extra convenience is provided by an address label, a raincover, detachable daypack, a chest strap, a water bottle pocket, a padded back and a hip strap. The Deuter Quantum 70+10 Black/Silver is priced at the high end, as are most of the brand's products. Vans, Herschel and Burton are also brands to consider when looking for a daypack or travel backpack."
175,"The Dakine Explorer 26L is a typical laptop backpack and daypack equipped with much of the manufacturer's latest technology. Modern stylish daypacks will keep you organised and looking great. The laptop compartment fits devices up to 15 inches. Explorer 26L Laptop BackpackFor stowing your belongings, the main inner compartment, the front pocket and the mesh side pockets provide a total of 26 litres space. The inner compartment includes the mp3 player pocket, a padded laptop compartment, a mobile phone pocket, a glasses pocket and an inside pocket. The bag weighs 0.9 kg when empty and is suitable as cabin luggage (IATA-Norm). Comfort is ensured by the padded shoulder strap. The outside is crafted from 600 D Polyester and is water repellent. Other features include a pen holder, an organiser, a chest strap, a water bottle pocket and a padded back. The Dakine Explorer 26L is priced in the mid-range, as are many of the brand's products. Vans, Herschel and Burton are also brands to consider when shopping for a daypack or travel backpack."
176,"Created as a standard laptop backpack and daypack, the Eastpak Floid is a model to short list. This particular product offers comfort wrapped up in a sporty look. The bag featured here includes a compartment that will hold an up to 16 inch laptop. Eastpak Floid: Main FeaturesFor stowing your belongings, the main inner compartment and the front pocket provide a total of 17 litres space. The inner compartment includes a padded laptop compartment, a detachable laptop sleeve, a glasses pocket and a document sleeve. The bag measures 50 cm (H) x 27.5 cm (W) x 15 cm (D) and weighs 0.71 kg when empty, making it suitable as cabin luggage (IATA-Norm). The outside is crafted from nylon and is water repellent. The list of features also encompasses a key holder, waterproof zips, a chest strap, a water bottle pocket and a padded back. The Floid carries an upper mid range price tag, as do most of Eastpak's products. Vans, Herschel and Burton are also brands to consider when shopping for a daypack or travel backpack."
177,"Modern daypacks, like The North Face Kuhtai 18 Backpack, offer many conveniences. Modern stylish daypacks will keep you organised and looking great. Kuhtai 18 Backpack DaypackFor stowing your belongings, the main inner compartment and the mesh side pockets provide a total of 18 litres space. The inner compartment includes an inside pocket. The bag weighs 0.57 kg when empty and is suitable as cabin luggage (IATA-Norm). Comfort is ensured by the padded shoulder strap as well as the NextVent. The outside is crafted from 420 D Nylon and is water repellent. The list of features also encompasses a raincover, hydration compatibility, a chest strap and a back ventilation system. The price of the The North Face Kuhtai 18 Backpack makes this daypack a good deal. Vans, Herschel and Burton are also names to consider when shopping for a daypack or travel backpack."
178,"Designed as a standard laptop backpack and daypack, the Lenovo Lenovo Performance Backpack Black/Green has a lot to offer. Modern stylish daypacks will keep you organised and looking great. The model featured here is suitable for a 15.4 inch laptop or smaller. Lenovo Lenovo Performance Backpack Black/Green: Main FeaturesThe interior of the bag contains the mp3 player pocket, a laptop pocket and a mobile phone pocket. The bag weighs 0.75 kg when empty and is suitable as cabin luggage (IATA-Norm). Extra convenience is provided by a chest strap, a hip strap and a padded back. The Lenovo Performance Backpack Black/Green carries a mid-range price tag, as do most of Lenovo's products. Dakine, Deuter and Eastpak are also names to consider when looking for a daypack or travel backpack."
179,"Modern children’s daypacks, like the Deuter Waldfuchs 14, are loaded with features. Not only are such products ergonomically designed for kids, theyalso come in fun colours and patterns. Waldfuchs 14 Children’s DaypackFor stowing your belongings, the main inner compartment, the front pocket, the lid pocket and the side pocket provide a total of 14 litres space. The interior of the bag contains a wet clothes pocket and a valuables pocket. The bag weighs 0.46 kg when empty and is suitable as cabin luggage (IATA-Norm). Comfort is ensured by the padded shoulder strap. The list of features also encompasses removable seat, an address label, a chest strap, a padded back, a raincover and a water bottle pocket. The Waldfuchs 14 carries a high end price tag, as do most of Deuter's products. Besides Deuter, other top manufacturers of kids' backpacks include Dakine, Fjällräven and VAUDE."
180,"Created as a high quality trekking rucksack, the VAUDE Skarvan 75+10 XL has a lot to offer. Bring everything you need with you without straining your back, so you can relax and enjoy nature. The bag can also accommodate further gear thanks to its walking pole holder. Skarvan 75+10 XL Trekking RucksackFor stowing your belongings, the main inner compartment, the base compartment, the side pocket and the lid pocket provide a total of 75 litres space. The inner compartment includes an inside zip compartment and a valuables pocket. The bag weighs 3.02 kg when empty. Comfort is ensured by the padded hip belt as well as the Tergolight Comfort. Extra convenience is provided by a hip strap, a chest strap, a raincover, a water bottle pocket and an emergency whistle. The high end price of the VAUDE Skarvan 75+10 XL is worth the investment in this trekking rucksack. If you're looking for an outdoor backpack, you may also be interested in the selection offered by the brands Osprey, Mammut, Orotvox and The North Face."
181,"Quality laptop backpacks and daypacks, like the Heimplanet Monolith Minimal 18L, are very convenient. Modern stylish daypacks will keep you organised and looking great. The bag featured here has a compartment that fits a laptop up to 15 inches. Monolith Minimal 18L DaypackFor stowing your belongings, the main inner compartment provides a total of 18 litres space. Inside the pack, you'll find a laptop pocket. The bag weighs 0.5 kg when empty and is suitable as cabin luggage (IATA-Norm). As far as pricing is concerned, the Heimplanet Monolith Minimal 18L falls into the mid-range market bracket as do the majority of the brand's products. Dakine, Deuter and Eastpak are also producers to consider when shopping for a daypack or travel backpack."
182,"Modern hiking backpacks, like the Berghaus Freeflow 40, are very convenient. Bring everything you need with you without straining your back, so you can relax and enjoy a stress-free adventure. Freeflow 40 Hiking BackpackFor stowing your belongings, the main inner compartment provides a total of 40 litres space. The bag weighs 1.49 kg when empty. The list of features also encompasses a hip strap and a chest strap. As far as pricing is concerned, the Berghaus Freeflow 40 falls into the mid-range market bracket as do the majority of the brand's products. If you're looking for an outdoor backpack, you may also be interested in the selection offered by the brands Osprey, Mammut, Orotvox and The North Face."
183,"The Optic 58 is a high quality trekking rucksack by Gregory. It helps you carry all your equipment comfortably and securely while you're exploring the great outdoors. The bag can also accommodate additional items thanks to its gear attachment points, ice axe holder and walking pole holder. Optic 58 Trekking RucksackFor stowing your belongings, the main inner compartment, the side pocket, the lid pocket and the front pocket provide a total of 58 litres space. The interior of the bag contains an inside zip compartment and an inside pocket. Comfort is ensured by the compression straps as well as the AeroSpan. The list of features also encompasses a hip strap, a raincover, a chest strap, a water bottle pocket, hydration compatibility and reflective elements. The Gregory Optic 58 is priced at the high end, as are most of the brand's products. If you're looking for an outdoor backpack, you may also be interested in the selection offered by the brands Osprey, Mammut, Orotvox and The North Face."
184,"Quality daypacks, like the Marmot Kompressor 18L, are kitted out with many features. Modern stylish daypacks will keep you organised and looking great. Marmot Kompressor 18L: Main FeaturesThe rucksack offers a capacity of 18 litres, which is divided amongst a main inner compartment and a lid pocket. Comfort is ensured by the compression straps. The outside is made of 210 D Double Ripstop Nylon and 70 D Double Ripstop Nylon and is water repellent. Extra convenience is provided by removable seat, hydration compatibility, reflective elements, a chest strap and a padded back. As far as pricing is concerned, the Marmot Kompressor 18L falls into the mid-range market bracket as do the majority of the brand's products. Dakine, Deuter and Eastpak are also producers to consider when looking for a daypack or travel backpack."
185,"Quality daypacks, like the Eagle Creek Travel Essentials, are very convenient. Daypacks ensure a comfortable fit while keeping your valuables safe from the elements. Eagle Creek Travel Essentials: Main FeaturesFor stowing your belongings, the main inner compartment and the front pocket provide a total of 18 litres space. The interior of the bag contains an inside pocket. The bag measures 39 cm (H) x 30 cm (W) x 12 cm (D) and weighs 0.2 kg when empty, making it suitable as cabin luggage (IATA-Norm). The outside is crafted from nylon. The key holder provides extra convenience. The price of the Eagle Creek Travel Essentials is worth the investment in this daypack. Vans, Herschel and Burton are also names to consider when looking for a daypack or travel backpack."
186,"The Targus Strike 17.3"" Gaming Laptop Backpack is a typical laptop backpack and daypack equipped with much of the brand's latest technology. Daypacks ensure a comfortable fit while keeping your valuables secure. The bag featured here includes a compartment that will hold an up to 17.3 inch laptop. Targus Strike 17.3"" Gaming Laptop Backpack: Main FeaturesFor stowing your belongings, the main inner compartment, the front pocket and the side pocket provide a total of 26 litres space. The interior of the bag contains a tablet compartment, a padded laptop compartment and a valuables pocket. The trolley attachment, padded back, organiser and raincover provide extra convenience. The Strike 17.3"" Gaming Laptop Backpack carries a mid-range price tag, as do most of Targus' products. Vans, Herschel and Burton are also manufacturers to consider when shopping for a daypack or travel backpack."
187,"Designed as a standard alpine backpack and avalanche backpack, the Mammut Pro Removable Airbag 3.0 35L Black has a lot to offer. Such products could potentially rescue you in an emergency thanks to their integrated airbag system. The airbag increases the size of the person wearing the backpack, pushing them up towards the surface of the snow. Pro Removable Airbag 3.0 35L Black Avalanche BackpackFor stowing your belongings, the main inner compartment and the front pocket provide a total of 33 litres space. Inside the pack, you'll find a snow tool pocket and a glasses pocket. Comfort is ensured by the removable hip belt. The outside is crafted from 420 D Tritan Ripstop Nylon and 300 D Ballshadow Polyester and is water repellent. The chest strap, hip strap, hydration compatibility, padded back, avalanche airbag system and water bottle pocket provide extra convenience. Priced in the upper mid range, the Mammut Pro Removable Airbag 3.0 35L Black is a solid option. Alongside Mammut, Ortovox and ABS are top manufacturers of avalanche backpacks."
188,"The 3-Stripes Power Backpack M is a standard daypack by Adidas. Daypacks ensure a comfortable fit while keeping your valuables secure. Adidas 3-Stripes Power Backpack M: Main FeaturesThe bag measures 44 cm (H) x 32 cm (W) x 16 cm (D), making it suitable as cabin luggage (IATA-Norm). The outside is crafted from polyester. Extra convenience is provided by a water bottle pocket. Priced in the mid range, the Adidas 3-Stripes Power Backpack M is a solid option. Vans, Herschel and Burton are also brands to consider when shopping for a daypack or travel backpack."
189,"The HP Active Backpack is a typical laptop backpack equipped with much of the company's latest technology. This particular option includes a compartment that will hold an up to 15.6 inch laptop. HP HP Active Backpack: Main FeaturesThe bag measures 14 cm (H) x 46 cm (W) x 30 cm (D) and weighs 0.52 kg when empty, making it Water Resistant Material. The HP Active Backpack carries a mid-range price tag, as do most of HP's products."
