32,"A multi-use pack for day trips, the Lowe Alpine Eclipse 25 is a cleverly designed backpack that integrates just about every feature imaginable to make it incredibly adaptable. The air channel back system combines with well-padded straps and sternum and waist straps to create a comfortable harness that won't be torture to haul even after 12 or more hours of carrying. The handy little pockets on the waist straps also make for a very convenient place to stow small items you'll likely need on the go such as a small tube of sunscreen, money, or an energy bar. The shoulder strap is designed to hold a phone or music player.This pack features a clam shell zip entry method to give you access to your belongings easily without necessitating a lot of digging or unpacking. The main compartment contains no internal divisions so the space can be used however suits you best - although the pack is fully hydration bladder compatible. On the outside, the Eclipse 25 has two mesh side pockets for carrying water or a first aid kit for example, while a large mesh pouch on the face of the bag can be used to carry a helmet. Compression straps added to the sides make this model as compact as possible for a more comfortable carry.Lowe have designed this product for use in all seasons, integrating lash points for attaching miscellaneous extras like a sleeping mat or cooking equipment. A small loop is sewn in for attaching an LED safety lamp and a raincover is integrated. The safe elasticated walking pole attachments work in tandem with a pair of tip grippers to hold your sticks securely and keep you from accidentally stabbing yourself on the end spikes. This product is produced in a few stylish colour combinations to suit your style and usage needs and for those who need a product slightly smaller or larger, Lowe also has a 15 l and 35 l version of this product available."
33,"The Talon 22 is a popular backpack from the well-known manufacturer of bags and rucksacks, Osprey. Designed with outdoor activities in mind, cyclists and hikers are likely to appreciate this Talon's many pockets and features.When adventuring or cycling through the mountains, comfort and freedom of movement are of importance and the design of this pack caters to both these requirements. It has a neat, slimline shape and is fully adjustable so it can be customised to fit, and there are zipped pocket on both the left and right side of the hipbelt, allowing convenient and immediate access to small items such as your phone, keys or snacks.Features on the outside of the bag include Osprey's “Stow-On-The-Go” attachments for trekking poles, a loop for holding ice tools and picks, a pocket for a water bottle or hydration pack, and 2, fast access, zipped pockets for storing items like a camera, wallet or keys that you might need to reach at a moment's notice. A helmet attachment system sits on the outside of the bag, allowing you to quick and securely stow a bike helmet on the pack. Reflective strips or Talons grace the outer of the backpack and keep you visible to vehicles if on the move in darkness or low light conditions.This bag is available in a wide range of vibrant and neutral colours such as orange, green, blue and black, as listed above. The “22” in the product name refers to the capacity of the pack, and Osprey use this system in naming each of their models; this can come in very handy should you wish to compare a few different products or are searching for a pack of a particular size."
34,"The North Face Borealis Classic (CF9C) is a large laptop backpack suitable for a daily commute or perhaps a weekend trip away. It has a capacity of 29 L and can hold a 15"" laptop. The weight of the pack itself is 1.16 kg. It has a water repellent exterior along with some very user-friendly features.The North Face Borealis ClassicThe internal pockets on the Borealis Classic include a smartphone pocket, a document sleeve, a laptop pocket and a tablet compartment. The exterior has compression straps and padded, ergonomic shoulder straps, for extra comfort and stability. There are two mesh side pockets on the outside of the pack for carrying water bottles or other small items.North Face Borealis PriceIn terms of price, the Borealis backpack from the North Face is great value for money. It generally costs between £50 and £60 and is a highly durable, well-built backpack that will last well in the long term. There is a slightly smaller version of the The North Face Borealis Classic (CF9C) available; The North Face Borealis (CHK3) has a 25 L capacity, though this model is designed specifically for women. Other popular laptop backpacks include the Fjällräven Kånken Laptop 15"" and the Herschel Little America Backpack."
35,"Vango Freedom 60+20The Vango Freedom 60+20 is a versatile high capacity travel rucksack. The 60L pack comes with a detachable 20L daypack, making it an effective 2-in-1 carry solution. The bag can be lugged 'tog bag' style using the carry strap, lifted easily with the rubber grab handles, or carried on the back as a rucksack using the adjustable shoulder straps. This variety makes travelling by plane, train and bus much easier.The Vango Freedom 60+20 has a quick adjust carry system, which allows for easy back length adjustment . Vango is big on comfort, fitting the bag with an ergonomic hip belt and air mesh for breathability on all contact points. The backpack has zippered openings, an added base compartment, internal content straps to keep everything in place, and a front bungee system too. For added ease when travelling, the rucksack comes with a flight cover and the pack's straps are storable.Designed as part of Vango’s expedition and trekking packs, the Vango Freedom 60+20 backpack is rugged and durable yet comfortable and practical. Versatility is key with this bag, making it perfect for hiking, backpacking, and short trips.With the freedom of a high capacity and low capacity backpack in one, Vango straddles the line between casual daypack and extreme outdoor rucksack well with the Freedom 60+20."
36,"This is a comfortable backpack that has been rigorously tested on crags, day hikes and overnight outdoor excursions, as well as artificial weather tests and abrasion abuse. The Deuter ACT Lite 40+10 boasts a 'one size fits all' adjustability, comfortable padding and good value for money.Best FeaturesThis Deuter backpack has a number of attributes: Capacity: 50 litres internal volume which is more than enough for multiple loads Stable: the Deuter ACT Lite 40+10 has a robust aluminium frame for stability and support Organisation: maybe lacking a second hipbelt pocket, but easy access overall to your belongings Comfort: amazing padding that puts this backpack at the top of the food chainValue for MoneyExpert reviewers Gear Institute have repeatedly stated that this Deuter backpack is great value for money. Prices start at around £100 and you'll get plenty of mileage from this particular backpack. Happy trails!"
37,"Lisa - 20/04/15 The Tech Air 5701 laptop backpack is ideal for commuters and anyone who wants to protect their laptop when on their travels. It has three separate compartments, consisting of a 15.4"" laptop compartment, and its dimensions are 37.2 x 29.3 x 5.1 cm (WxDxH). Featuring Tech Air patented protection, which consists of interconnected pockets of compressed air that help shield your device from shocks and vibrations.The other compartments have enough space to carry your cables with dimensions that also let you store your important documents. The front zipped compartment features 'wet skin' pockets which is a detachable plastic panel with two clear zipped pockets attached so you can see exactly where you have put your important possessions such as keys and money. This also comes in handy to store toiletries as it protects the rest of the pack in case of any leakage. Furthermore, there are even pockets for your phone, MP3 player, passport and pens. These will surely keep you organised at all times.For essential comfort, the Tech Air 5701 boasts a padded carrying handle as well as padded, adjustable and ergonomic shoulder straps. Another handy feature is the innovative i-track function; each pack has a unique code that makes your rucksack easily identifiable, anywhere in the world.The external dimensions of 45 x 34 x 18.5 cm and the mere 1.4 kg weight means the bag can also be stored on a flight as cabin luggage. Made out of water repellent 1680D nylon, the model keeps your personal belongings protected from the rain. For extra peace of mind it comes with a manufacturer limited lifetime warranty as standard.Compared to the newer version in the series, the TAC5701V4 has a bigger laptop compartment at 15.6"" and is slightly heavier, but the differences seemingly end there."
38,"The spacious Lowe Alpine AT Voyager 70 l + 15 l, is a high-quality, user-friendly travel pack, ideal for a first backing adventure around the globe. It combines a host of practical features, making it easy and practical to travel with. It weighs 2.3 kg which is not that heavy given that it is a large pack. The ergonomic shoulder straps and mesh back make carrying the load more comfortable and the back panels help carry the moisture away from your back, keeping you dry.The main compartment comes with an internal compression system, which keeps your belongings contained, especially when you haven’t filled your rucksack to full capacity. It also features netted compartments so you can organise your belongings effectively. The raincover fits over the main pack and day pack, keeping the rucksack and your belongings dry, essential when faced with a sudden downpour. The back of the pack features a zip so you can tuck away your harness, saving it from getting caught and ripping, ideal for airport check-in. It also has a handy side handle so you can easily grab it when the harness is zipped up.The attached 15 L daypack is ideal to carry your belongings around when adventuring for the day. It comes with two main zipped compartments and clips in securely and easily at the front of the main pack. The hidden pockets are ideal to keep valuables such as your phone safe and out of view. It also features a laptop compartment.There are two colours to choose from, anthracite and blue, the former is slightly more advantageous due to its darker colour as dirt won't show up as quickly on the pack."
39,"The Wenger brand is famed as being the first manufacturers of the Swiss Army Knife and its Synergy laptop backpack is equally versatile. While its knife seemed to have a blade for every situation, this backpack appears to have a pocket for every kind of device imaginable.Weniger Synergy Laptop BackpackWhen you get your hands on one, the first thing that is sure to catch your attention is its incredible quality. These bags are typically aimed as walkers and mountaineers so they have been expertly made to handle all that is thrown at them. But their durability does not affect their comfort as the straps and back are heavily padded and distribute any load evenly.There are five main pockets and two side pockets, but this bag is a lot like a Russian doll as the more you open it up, the more pockets you'll discover. The main section is amply-sized for carrying everything from books to camcorders and also contains a mesh pouch that can used for smaller items such as pen drives and broadband dongles. The back pocket carries the main appeal for this backpack, as it contains a slot for a 15"" laptop. At the Synergy's front there is a further two zipped pockets. The larger of these is ideal for storing documents and folders, while the smaller is designed for yet more devices and even includes a central slot that is exactly the right size to hold a Swiss Army Knife (we doubt that is a coincidence). To the sides, you will find a large bottle holder and a further slot of all your gadgets and gizmos.While this bag has been clearly aimed that those who like to explore the great outdoors, it can be perfect choice for students and even makes a strong purchase for photographers as its central section is roomy enough for a DSLR body and lens, while the accessory pockets can be used for flashguns and memory cards. The Wenger Synergy black/grey Laptop Backpack is also great for people who are travelling overseas. Increasingly, airlines only permit people to take one bag as hand luggage and that can force some difficult choices for people who have a laptop as well as a camera, for instance. Expensive electrical goods should never be loaded as regular baggage as they can easily be damaged, but this bag enables users to carry more items on board in their hand luggage."
40,"The Deuter Race is a cycling backpack that has a capacity of 10 litres and a sleek design perfect for cyclists on-the-go. Available in a variety of colours, this Deuter backpack is packed with features and comfort design engineering to make life on the bike and your back easier. Ventilation and comfort is the name of the game here.Deuter Race FeaturesThis feature-packed backpack has a numerous qualities that make it attractive to buy: attach your helmet to the backpack with loops as a helmet holder a reflector to help motorists see you in low light conditions there is a stretch compartment to store sweaty or wet clothes away zipped front pockets are easy to access a hydration system that is compatible with Streamer 2.0 l stretchy side pockets increase storage space tooDeuter Comfort DesignThis lightweight cycling backpack is also extremely comfortable due to the design. Sweaty backs and shoulders are common for cyclists, particularly when carrying a backpack. The air mesh lining on the padded strips on either side of the spine allow maximum air flow. The anatomically designed shoulder straps and adjustable chest and hip strap also ensure that the weight of your load is evenly distributed."
41,"The Dakine Cosmo belongs to Dakine's range of backpacks for girls. It's a super stylish environmentally friendly mini backpack that can be used for school, gym and work.The bag has a front zippered organiser pocket along with its main carry section and a zippered interior pocket and key clip. Made from 600D polyester with mess linings, the bag's durability and breathability is top-notch. The Dakine Cosmo has a height of 30cm, a depth of 8cm and a width of 23cm with a 5L capacity. The pack is therefore not too heavy for everyday use, but big enough for all the essentials a woman needs. The Cosmo also applies to IATA regulations, making the rucksack suitable as hand luggage when travelling.This mini backpack is also one of the smallest rucksacks in Dakine's range, which in itself is a major selling point. Available in a wide variety of stylish prints and plain colours, the bag is suitable for any personality in any environment, and absolutely looks the part too. Women looking for a versatile backpack that has a feminine touch without compromising on practicality will love the Dakine Cosmo. As a further elegant touch, all Dakine packs are made from planet-friendly PVC materials, so the bags look great and are eco-friendly too."
42,"Jacqueline - 15/06/15 The Mammut Creon Light 35+ is a lightweight backpack, weighing in at a mere 1 kg. This compact backpack has a height adjustable lid, simple 3 step adjustment and side access to main cavity. When it comes to comfort and style, durability and performance, the pack has the capacity to provide it all. It's well equipped for both summer and winter seasons thanks to the 420 D HD Oxford Nylon, 1680 D Ballistic Nylon material. This fabric is also water repellent and so, provides peace of mind if you get caught in a rain shower while on a trek or hike.The Creon Light 35+ is available in three different designs including 25 and 32 litres and is available in appealing colours. The 35 and 32 litre carry volume can be expanded to 45 litre thanks to it 3 step adjustment back system and height adjustable lid. Unfortunately, the 25 l is not expandable, it has a fixed lid, though this size would be a good option for anyone who doesn't need to carry a huge amount of equipment. Creon light 35+ is hydration pack compatible making it a suitable choice for long tours and it is cleverly equipped with a mesh 4 Stream O Frame carrying system, which makes for excellent airflow on the back and waist region. The hip belt, shoulder straps and sternum are designed to ensure a comfortable fit and stability whatever your size.The backpack comes with large side pockets and the expandable volume possibility offers versatile storage options. For more convenience, the main cavity has organizers, so you can neatly pack your gear for quick and easy access. Other features include side compression straps, walking pole holder, integrated rain cover and waist belt pocket. The Mammut Creon Light 35+also comes at a fair price and would be fit for any hike, whether rain or shine."
43,"We all know leisure backpacks have to be one thing: versatile. You should be able to use them for sports as well as to uni, school, travel, or going to the shops. For this, of course, it needs a wider selection of features that allow it to be so flexible. Thankfully, the American-designed Dakine Women's Wonder 15L is happy to meet all these requirements, which goes some way to explain its popularity online.Dakine Women's Wonder: Why the Title?As the name and the somewhat reduced size of 46 x 30 x 15 cm give away, this backpack is designed with women in mind. It can comfortably carry about 600 g of weight and can hold a maximum of 15 l in the large main compartment. Those dimensions are enough for a thin A4 folder, as well as notebooks, 10 inch laptops or a change of clothes for sports. Inside, a small, fleece-lined zipper compartment is also provided, which provides space for sunglasses, change, or your keys. The two side netting pockets are suitable for carrying bottles.Support &amp; Padding The highlight of this rucksack is the elastic cord cord spider and fastening strap with plug on the front. Here, for example, a skateboard can be attached if you want to have your hands free, but also clothing, shoes or small sports equipment such as tennis rackets can be easily transported through the elastic band. The softly padded back surface as well as the ergonomically shaped shoulder straps should ensure good wearing comfort even with full loading. Both the shoulder straps as well as the waist belt can be adapted to the respective wearer by means of pull straps.Materials &amp; WarrantyThe Dakine Women's Wonder 15L is made of water-repellent 600 D polyester and is offered in a huge variety of different patterns and colours, as you can see here - maybe you feel like choosing Tory, however this design is not as stable, and can cost a great deal more than others in the long run. Despite all of the advantages of the bag, it is still to be found at a very low price online, which, together with a 2 year manufacturer's warranty, should make it an interesting option when you are comparing backpacks online."
44,"The North Face Surge is a laptop backpack designed for life on the go. It has anatomically shaped FlexVent padded shoulder straps along with a padded Airmesh panel at the back, for extra comfort. There is also a removable hip belt available on the pack, so you can transfer some of the weight to your hips if needed. The Surge backpack would be a great option for anyone who has a daily commute and needs to transport a laptop, or for use on short weekend or week-long trips.The North Face SurgeThis is a unisex backpack suitable for both men and women. Users and reviewers of the North Face Surge rate it highly and like the layout of the bag. It has a padded laptop compartment for a 15"" laptop, a tablet compartment, an inner pocket that can fit an A4-sized folder or books, and dedicated pockets for your smartphone and MP3 player. Overall the backpack has a generous capacity of 30 L.More from The North FaceWhen it comes to price, the North Face Surge backpacks generally cost between £70 and £110, depending on where you shop. For a larger laptop backpack, have a look at The North Face Access Pack 28L, which can hold a 17"" computer, or The North Face Router."
45,"The Vaude Bike Alpin 30+5 is a lightweight cycling backpack with a large main compartment, a front meshed organizer and a separate bottom compartment that offers additional storage space without limiting freedom of movement. Thanks to the Aeroflex carry system, fantastic ventilation for your back is ensured. This means that even when the pack is fully loaded, there will still be adequate airflow between the mesh and the back. Therefore, any sweating and discomforting feeling during long Alps adventures, for example, gets somewhat reduced.Vaude Bike Alpin 30+5Made from 210 D HT Maxi Ripstop (100% polyamide) and 600D polyester, this backpack has a rigid structure that combines durability and comfort. The 30+5 L capacity is meant to carry every essential for your safety and comfort.Apart from side storage options for water bottles, maps and the like, storage compartments for phones, rain jackets and other outdoor tools on this pack also come handy. If you have more load to go, this gear can increase its carry volume to a total 5 L. An opening for the hydration system is available as well as gear loops and attachment rings to store extra gear like safety lights, shoes, keys and your helmet.This model is endorsed by Vaude’s unique GreenShape label, which means it’s made from organic and recycled materials, thus highly eco-friendly.From padded belts (hip and shoulder) to optimum fit (sternum and compression straps) to reflective details, this Vaude backpack is well organized and highly functional for your hiking endeavours. Not only does the hip strap relieve your shoulders from strain when you have heavy load, it also provides adequate ventilation around your hip thanks to it mesh design. It looks super cool and its available colour range includes black, grasshopper green, Indian red and hydro blue."
47,"The Dakine Campus 25 L is the ideal daily companion for school, college or university. With its many compartments and measurements of 47 x 31 x 23 cm ( H x L x D ), there is enough room to fit all that you may need within. The main compartment comes with a pouch for a laptop up to 14"" and space for your charger and other cables. With a padded back and adjustable sternum support, this pack is comfortable to wear throughout the day.The front organiser pocket has dedicated slip pockets for pens, your mobile, keys and any other frequently used essentials. The fleece-lined sunglasses pocket is a neat feature, along with the insulated cooler pocket, great for keeping your lunch cool when on the go. Some models come with an extra loop attachment to the front of the pack, ideal if you need to attach your helmet or sports shoes, as it frees up space within.There is a 33 L model which could be an alternative if you are looking for more space. The Dakine Prom is the women’s version which has a specially designed fit and comes with the same features. It also has more feminine patterns and designs."
48,"The Wenger Pegasus laptop backpack is great as a business and travel backpack. With generous dimensions of 25 x 56 x 45 cm (WxDxH), you will have enough space to keepall your essentials with you at all times. The size complies with almost all airline hand luggage restrictions, however, do make sure to check with the individual airline, as these restrictions can vary. It weighs in at 1.8 kg meaning it is not the lightest pack available, but given all the features, that is to be expected. The large 17"" padded laptop compartment with Swissguard technology protects your prized possession from bumps, scratches and accidental damage. It also comes with a 3 year warranty for peace of mind.With shock-absorbing shoulder straps, a dual handle system and air flow back padding, which helps to keep your back cool by allowing the air to circulate, you can rest assured that you will be comfortable when carrying this rucksack around with you to business meetings or university. The base keeps the pack upright, helping to protect your laptop. It also features extra durable, water-resistant material for added protection against the elements. The trolley's strap lets you secure the pack to your suitcase.The essential organiser keeps belongings sorted and easily accessible. It also has a quick pouch, so items such as keys and mobile phones are within reach, as well as a mp3 pocket and headset port. The two main compartments fit A4 folders and the removable accessories pouch is ideal for keeping toiletries upright and accessed with ease. The mesh side pouch is great for storing a water bottle or an umbrella.This pack is good value for money and is part of the Wenger Business gear series so If you are looking for a slightly smaller pack then take a look at the Synergy. As an alternative, it features a 16"" laptop compartment, weighs a bit less at around 1.7 kg and comes with some of the same features as the Pegasus."
49,"The Hershel Retreat Backpack is a large laptop backpack ideal for trips and weekends away. It has a stylish design and a comfortable fit, both of which make it a hugely popular backpack among students, travellers and commuters alike.Hershel Retreat BackpackThe Retreat backpack has a capacity of just under 20 L, making it a pretty large rucksack for daily use and for short trips away. It has a main pocket, a dedicated laptop pocket, a smartphone pocket and a small front pocket; very handy for stowing small items you might need to grab in a hurry like keys and a wallet, so overall, the Herschel Retreat Bag comes well equipped for all kinds of contents and scenarios. It also has a section designed specifically for headphone access. The pack shuts via magnetic closures and has padded ergonomic shoulder straps for comfort. The Retreat is IATA approved so can be taken as cabin luggage on a flight. It has a reinforced base and a sturdy outer made from waterproof, synthetic fibre.More from HerschelHerschel is a popular brand in the backpacks category. Other popular models include the Herschel Little America Backpack (probably the most popular of them all) and the Herschel Classic Backpack. Each pack is available in a few different sizes and many differents colours and colour combinations."
50,"The Deuter Futura Pro 36 is a hiking backpack with a total capacity of 36 litres and comes available in various colours. Comfort and ventilation are top priority for this backpack as well as a plethora of storage options and durable materials. The Futura Pro 36 uses lightweight durable material, Deuter Super Polytex and Macro Lite 210 that guarantee long-lasting hiking days.Futura Pro 36 FeaturesSome handy features of this backpack include the following: Compartments: a stretch compartment for sweaty or damp clothes, and a separate bottom compartment make make packing items away easier Pockets: side pockets can fit a 1 litre water bottle, the lid pocket provides easy access and the hip belt pockets are a nice touch too for ease of access. External bellow pockets add 4-8 extra litres of capacity if required. Raincover: found at the bottom of the backpack and easily pulled over the bag to keep the rain off Loops: the Futura Pro 36 has loops for an ice axe pick and hiking poles as well. Lid attachment loops are also present. Hydration System: compatible with 3.0 L and with a reflective attachment for drinking tubeComfort &amp; VentilationThe most outstanding feature of this Deuter backpack is the ventilation and back support system, also known as the Deuter AirComfort Flexlite Pro system. In a nutshell, the combination of a sturdy mesh back support and adjustable padded hip and shoulder straps are what makes this backpack a dream to carry, with less perspiration and making even the heaviest loads seem lighter."
51,"The North Face Jester rucksack manufactured by this renowned and reliable outdoor brand is a large backpack suitable for school, work and light travelling. Containing a massive 30 litres, this unit is sure to carry all of your necessary belongings, including large necessities such as a 15 inch laptop.Top FeaturesThe most spacious division of the bag is the main central compartment, which is spacious and large. Your A4 folder is sure to fit in this sector along with various other large items such as text books. The front pocket - the second most spacious department - is large and contains many varying sized compartments layered over one another. This offers the user lots of space to store small important things such as a mobile phone, money, cards and documents without the risk of being lost in the clutter.Fitted on both sides of the model are water bottle mesh panels, which are elasticated to tightly contain water bottles or flasks. Another outside compartment fitted onto the very front of the backpack is the bungee cord system. This segment on the front of the bag consists of elasticated cord which can be tightened to hold any items that are either too big to store inside the bag or you wish to keep separate from your other items such as wet clothes.The shoulder straps are padded and contain a FlexVent system, which is a more flexible area directly where your shoulders are. This FlexVent area eliminates a rigid strap which would normally ride up your shoulder causing unnecessary stress where the heavy backpack is being held. Utilising more flexible material, the heavy weight is spread across your shoulders resulting in a much more comfortable wearing experience, especially on long journeys. These shoulder straps are equipped with a detachable waist belt, offering the user a tighter fit to the body.The back panel of the backpack is soft, padded and flexible. If you suffer from back pain, then be rest assured, this backpack is equipped with the suitable features to safeguard you from further damage to your back.The North Face Jester Backpack: Price UKPrices for The North Face Jester backpack currently range from about £40 to £60. The brand is also famous for producing outdoor jackets such as The North Face Men's McMurdo Parka and The North Face Women's Nuptse 2 Gilet."
52,"The North Face Vault is a resilient 26 litre daypack that can be used both for town and trail purposes. Constructed out of sturdy synthetic fabrics with water repellent coatings, this bag is ideal for use all year round. The FlexVent shoulder straps are injection moulded and carry additional foam padding for increased comfort. The quilted back panel and the sternum and waist straps along with the shoulder straps then make for a pack that is easy to carry and will keep your back relaxed and happy even over long periods. Should you not need it, the sternum strap is also removable for your convenience.DesignThe two-compartment design is elegant in its simplicity, offering you a large main pocket that will easily fit even your A4 textbooks and a smaller organiser pocket that has various sleeves and slots to store stationary, electronics, small notebooks, or small toiletry items. A key clip is also integrated to make your life that small bit easier. Although there is no dedicated laptop sleeve, this bag can also accommodate a 15"" laptop or tablet. Both compartments are closed using practical two-way zips onto which small padlocks can be clipped if you have security concerns while travelling. Long, ribbed toggles make these zips easy to operate, even with wet or greasy hands.A number of gear attachment points are sewn in to allow you to slip in a bike pump, warning lamps or straps to carry camping equipment. To match your style and usage needs, the Vault is sold in a large number of colours including yellow and green, red and grey, and blue and orange.The North Face Vault Backpack: Price UKPrices for The North Face Vault Backpack range between £30 and £50. The brand is also extremely well known for its comfortable and highly functional outdoor jackets, such as The North Face Men's McMurdo Parka and The North Face Men's Gotham Jacket."
53,"The Borealis is a purpose-built daypack from North Face. Since the brand are synonymous with the great outdoors, whether you're an urban explorer or a daily commuter you'll have peace of mind your belongings are being well looked after.Available in vintage blue heather and brunnera blue this model is designed to fit the contours of the female figure with flexi vent shoulder straps, a padded back panel to funnel air through down the spinal channel, and a lightweight, moisture-absorbing PE (Polyethylene) outer layer. A similar version is also available for men.Although the bag looks compact, its total capacity is actually 25 litres, leaving you plenty of space for your daily necessities. The interior is divided into two compartments with the large main section including a hydration port and a padded sleeve to securely hold a laptop up to 15"". The second area has interior spaces for organisation of smaller items such as pens and cables whilst quick access to small items is provided by a decent-sized, zippered front pocket. Water resistant flaps covering the zips prevent water flying into the compartmentsThe padded hip belt keeps you balanced in case of a heavy load, which is stowable by tucking it inside the bag should you not wish to use it. To keep water close to hand, there are two quick-access mesh side water bottle pockets with ties to ensure they stay put with no spills.Weighing 1114 grams, this isn't the lightest backpack available however accounting for the extra details such as the proliferate use of strong, water-resistant materials and bespoke padding, the price and weight do reflect the construction quality."
54,"Nicola - 29/06/15 The North Face Crevasse is an all-purpose day pack that caters as well for a college student as a day hiker. The 27 L bag is separated into 4 compartments and is constructed out of water-repellent, waxed nylon canvas with beautiful vintage-look suede trimming. The front of the pack features two bike light loops made from this leather, along with two large pockets integrated into the design for storing all the items you need to get to in a hurry. Due to the size of these compartments, you could easily pack in a fold-up umbrella, outer shell jacket, pencil case or loose stationery, food, a water bottle or even simply your phone and keys.The large internal compartment is ideal for carrying school books or other big and important items with you, and it features a large, two-way zip for opening and closing the division. Behind this section can be found a 15"" laptop pocket that also features a neoprene sleeve for protecting your tablet computer or eReader on the go.The back panel of the Crevasse is well padded to cater for long hours of carrying, with the contoured shoulder straps featuring the same padding. A sternum strap is integrated to help protect your back by centring the weight well on the torso. A hauling handle has been sewn in on the top and bottom front of the backpack for your convenience. For the style conscious, this bag comes in four different colour combinations, each with an innovative buckle design on the compression straps."
55,"Scandinavian clothes and accessories such as bags are first and foremost practical and well-designed, though their simple, somewhat nerdy appeal has crossed over into the world of fashion and items like Fjällräven backpacks are now something of a must-have item.The Ovik is a unisex model and the '20' in the product name refers to the size - this particular Ovik has 20 L of space inside. It was designed with the great outdoors in mind and can be used for a day trip for instance, but is also highly suited to the likes of a daily commute to work or university.Inside the main compartment there is a designated laptop pocket for a 15"" computer along with a padded base for protection. A small, zipped pocket is also featured for little items like a USB stick, keys or your phone. Generous, large pockets grace either side of the backpack and are ideal for stowing water or notebooks, or any items you might need fast access to.Heavy duty material is used to make the Ovik and it is very durable. The contents are well-protected by outer shell and it ages nicely over time, giving the bag a lived-in, weathered appearance. Leather straps with metal buckles add a neat, old-school touch to the overall design. The padded shoulder straps ensure comfort when the bag is on your back and there is a small handle at the head of the backpack for easy carriage by hand when required.Far from flimsy, this strong rucksack will serve for many years. If a smaller model would suffice the Ovik 15 is a mini version of the Ovik 20. It has an identical but more compact design and can hold a 13"" laptop. For a larger model, the Greenland backpack, also from Fjällräven, is worth a look - this may be a little bulky for a commute to work, but does offer a bit more space than the model listed above and would be ideal for road trips and travelling."
56,"How do you make a winning formula smaller and still keep winning? Apple managed it with the iPod mini MP3 Player, and so do Samsung with their miniature version of the popular Galaxy smartphone. But can the same thing be attempted with backpacks? Can the most popular backpack in recent years be successfuly shrunk down and still keep its cool, Scandanavian appeal? Fortunately, it seems that for all intents on purposes when you buy the Fjällräven Kånken Mini online, the winning formula survives the drop in capacity from 16 l to 7 litres.Fjällräven Kånken Mini FeaturesThat larger capacity of course belongs to the original Fjällräven Kånken, which is the adult-sized daypack that popularity seems as indestructible and long-lasting as its build quality. Well, for a similar price you can have a slightly shrunken version of the same thing on your little one. It even boasts a lot of similar features. The iconic logo on the back of the bag doubles as a reflector, making it visible in low light, which is always helpful in case your little ones are out and about. Double straps are especially handy for kids as a school bag as to pick it up they don't have to put it on their backs to move the packs around the place. Front and side pockets are always useful for storing anything from pens and markers to, let's face it, soft toys.Rainbow SelectionWhen comparing the Fjällräven Kånken Mini price online, you'll be pleased to see that the range of colour combinations is almost endless. This means that you will be able to find one that is almost unique for your child, with the guarantee that they won't be confusing it with those of their siblings, friends, or classmates."
57,"Our editiorial team - 29/05/15 When looking for a practical bag to use for day trips, the Mi-Pac Classic Backpack Daypack is a great choice with plenty of features.Made of a durable, water resistant material, this colourful backpack is useful for days out, carrying books to school or university, or bringing a change of clothes to the gym. Small enough to be taken as cabin baggage on a flight, this 17 litre daypack has a large variety of uses. The main compartment can fit books up to A4 size and includes a laptop compartment to safely transport electronics.The padded back is designed to make the classic backpack comfortable to carry and a handle on the top is included for convenience. The smaller front pocket can be used for easy to access smaller items such as a mobile phone, stationary, wallet, or compact camera.A number of different colour schemes is available to give users various options to suit their personal styles. The budget friendly price tag makes this a great value choice for those who do not need the advanced features found on a dedicated hiking backpack, such as hip straps or water bottle holders. The Mi-Pac Classic Backpack does however feature a water resistant outer material to keep your belongings safe when you get caught unexpectedly in the rain.Mi-Pac also produce backpacks made from metallic or patterned fabric for the style conscious, and a number of miniature backpacks and duffel bags also available. Additionally, an accessories range that includes coordinating pencil cases, washbags, and coin purses is sold to provide those loyal to the brand with functional and stylish solutions to their storage and carrying needs."
58,"Simple, practical and useful, the 22 L Litus 22-RC has all it takes to keep you weightless while hiking. It's made with The North Face's unique trampoline-styled suspended back system with contoured Atilon mesh, which makes for adequate back support and excellent breathability. This version is for men but if you'd like the women's version with same suspension system then seek out the Aleia 22-RC (back panel with PE sheet). The PE also provides as much ventilation as the Atilon sheet.Access to belongings stored inside is quick and easy thanks to the swift zip tag. Compression is also possible with the two compressing straps so you need not load up to capacity. The straps can also be used for extra gears such as a fleece or rain jacket. Extra support and effective load distribution is ensured with the sternum or chest straps. There are lots of extra bits on the outside for phones, a water bottle and other valuables like the hip belt pocket and mesh side pockets.Furthermore, a hydration sleeve on the inside makes for good storage of a hydration bladder. The North Face Litus 22-RC features a conveniently designed spot to keep two tools strapped to it, perfect for your walking axe and trekking pole to keep you hands free. The inside of this backpack is well organized in that finding gear is very quick and easy."
59,"The Berghaus Remote 20 is an all-purpose daypack designed with comfort and practicality in mind. This backpack is admirably versatile too. It is appropriate for walking or hiking, and is at home in an office or as a daytime carry bag. The rucksack is made from 420 Ripstop Ardura nylon and features a front bungee system that is designed to hold a water bottle or jumper for easy accessibility. It has a walking pole holder, an internal organiser, an extra pocket on the shoulder strap, an LED attachment point for safety and a padded laptop sleeve.Berghaus Remote 20 BackpackComfort is a big priority with the Berghaus Remote 20. The back of the rucksack is made of vented foam for breathability and there is a height adjustable chest strap as well as a detachable waist strap for additional support when carrying a heavy load. In addition, the accompanying side compression straps ensure a snug fit no matter your size or pack contents.Available in a wide variety of colours and at home in the country or the city, wearers would be hard-pressed to find a casual backpack more versatile than the Berghaus Remote 20."
